0,0,0,0,0,0,0,0,0,-0.31396484375,0,0,0,0,0,0,0,0,0,-0.157470703125,0,0,0,0,0,0,0,0,0,-0.956787109375,0,0,0,0,0,0,0,0,0,-0.2595419847328244,0,0,0,0,0,0,0,0,0,-0.0916030534351145,0,0,0,0,0,0,0,0,0,0.08396946564885496,1
0,0,0,-0.31396484375,-0.336181640625,-0.343017578125,-0.331298828125,-0.319091796875,-0.34228515625,-0.3271484375,0,0,0,-0.157470703125,-0.1640625,-0.14306640625,-0.1416015625,-0.158935546875,-0.163818359375,-0.161376953125,0,0,0,-0.956787109375,-0.955322265625,-0.95556640625,-0.943115234375,-0.950439453125,-0.9375,-0.969482421875,0,0,0,-0.2595419847328244,-0.366412213740458,0.04580152671755725,-0.19083969465648856,-0.549618320610687,-1.015267175572519,-0.06870229007633588,0,0,0,-0.0916030534351145,-0.061068702290076333,-0.07633587786259542,-0.08396946564885496,-0.12213740458015267,-0.12213740458015267,-0.030534351145038167,0,0,0,0.08396946564885496,0.05343511450381679,-0.03816793893129771,0.061068702290076333,0.04580152671755725,0.183206106870229,1.9465648854961832,1
-0.331298828125,-0.319091796875,-0.34228515625,-0.3271484375,-0.32666015625,-0.342529296875,-0.327392578125,-0.311767578125,-0.326904296875,-0.323486328125,-0.1416015625,-0.158935546875,-0.163818359375,-0.161376953125,-0.1552734375,-0.154541015625,-0.1552734375,-0.13623046875,-0.153564453125,-0.158203125,-0.943115234375,-0.950439453125,-0.9375,-0.969482421875,-0.9462890625,-0.968505859375,-0.925048828125,-0.997802734375,-0.969970703125,-0.96826171875,-0.19083969465648856,-0.549618320610687,-1.015267175572519,-0.06870229007633588,-0.3969465648854962,0.1984732824427481,-1.282442748091603,1.1297709923664123,-0.21374045801526717,-0.7022900763358778,-0.08396946564885496,-0.12213740458015267,-0.12213740458015267,-0.030534351145038167,-0.07633587786259542,-0.0916030534351145,0.16793893129770993,0.19083969465648856,-0.10687022900763359,-0.061068702290076333,0.061068702290076333,0.04580152671755725,0.183206106870229,1.9465648854961832,0.03816793893129771,-0.10687022900763359,0.25190839694656486,0.16793893129770993,0.06870229007633588,0.1450381679389313,1
-0.327392578125,-0.311767578125,-0.326904296875,-0.323486328125,-0.292724609375,-0.332763671875,-0.328857421875,-0.31640625,-0.33203125,-0.322998046875,-0.1552734375,-0.13623046875,-0.153564453125,-0.158203125,-0.1669921875,-0.15869140625,-0.1591796875,-0.1552734375,-0.146240234375,-0.161865234375,-0.925048828125,-0.997802734375,-0.969970703125,-0.96826171875,-0.95458984375,-0.950927734375,-0.950439453125,-0.965087890625,-0.944580078125,-0.94189453125,-1.282442748091603,1.1297709923664123,-0.21374045801526717,-0.7022900763358778,-0.06870229007633588,-0.366412213740458,-0.4580152671755725,-0.6183206106870229,-0.2595419847328244,-0.3969465648854962,0.16793893129770993,0.19083969465648856,-0.10687022900763359,-0.061068702290076333,1.8473282442748091,-0.061068702290076333,-0.09923664122137404,-0.015267175572519083,-0.09923664122137404,-0.03816793893129771,0.25190839694656486,0.16793893129770993,0.06870229007633588,0.1450381679389313,0.11450381679389313,0.3435114503816794,0.0916030534351145,0.15267175572519084,0.022900763358778626,0.13740458015267176,1
-0.328857421875,-0.31640625,-0.33203125,-0.322998046875,-0.329833984375,-0.341064453125,-0.328857421875,-0.325439453125,-0.322509765625,-0.320556640625,-0.1591796875,-0.1552734375,-0.146240234375,-0.161865234375,-0.151611328125,-0.153564453125,-0.165283203125,-0.14892578125,-0.156982421875,-0.1484375,-0.950439453125,-0.965087890625,-0.944580078125,-0.94189453125,-0.96142578125,-0.962158203125,-0.96728515625,-0.96484375,-0.951904296875,-0.965576171875,-0.4580152671755725,-0.6183206106870229,-0.2595419847328244,-0.3969465648854962,-0.3435114503816794,-0.3282442748091603,-0.16030534351145037,-0.022900763358778626,-0.19083969465648856,-0.2824427480916031,-0.09923664122137404,-0.015267175572519083,-0.09923664122137404,-0.03816793893129771,-0.03816793893129771,-0.05343511450381679,-0.05343511450381679,0.030534351145038167,-0.06870229007633588,-0.17557251908396945,0.0916030534351145,0.15267175572519084,0.022900763358778626,0.13740458015267176,0.04580152671755725,0.061068702290076333,0.05343511450381679,0.022900763358778626,0.030534351145038167,1.9389312977099236,1
-0.328857421875,-0.325439453125,-0.322509765625,-0.320556640625,-0.336669921875,-0.3427734375,-0.331787109375,-0.323486328125,-0.330078125,-0.333251953125,-0.165283203125,-0.14892578125,-0.156982421875,-0.1484375,-0.1474609375,-0.13525390625,-0.132568359375,-0.16455078125,-0.147705078125,-0.15283203125,-0.96728515625,-0.96484375,-0.951904296875,-0.965576171875,-0.96484375,-0.969482421875,-0.993896484375,-0.9423828125,-0.97216796875,-0.959716796875,-0.16030534351145037,-0.022900763358778626,-0.19083969465648856,-0.2824427480916031,0.08396946564885496,0.48091603053435117,0.7557251908396947,-0.6183206106870229,0.030534351145038167,-0.6106870229007634,-0.05343511450381679,0.030534351145038167,-0.06870229007633588,-0.17557251908396945,-0.29770992366412213,-0.17557251908396945,-0.12213740458015267,-0.0916030534351145,-0.10687022900763359,0.022900763358778626,0.05343511450381679,0.022900763358778626,0.030534351145038167,1.9389312977099236,-0.13740458015267176,0.07633587786259542,0.2595419847328244,0.19083969465648856,-0.030534351145038167,0.183206106870229,1
-0.331787109375,-0.323486328125,-0.330078125,-0.333251953125,-0.330078125,-0.3291015625,-0.334228515625,-0.319580078125,-0.326904296875,-0.3291015625,-0.132568359375,-0.16455078125,-0.147705078125,-0.15283203125,-0.145263671875,-0.152099609375,-0.1455078125,-0.14501953125,-0.1455078125,-0.146484375,-0.993896484375,-0.9423828125,-0.97216796875,-0.959716796875,-0.96923828125,-0.949951171875,-0.95458984375,-0.968017578125,-0.95654296875,-0.958740234375,0.7557251908396947,-0.6183206106870229,0.030534351145038167,-0.6106870229007634,-0.2824427480916031,-0.3893129770992366,-0.3435114503816794,-0.030534351145038167,-0.022900763358778626,-0.2748091603053435,-0.12213740458015267,-0.0916030534351145,-0.10687022900763359,0.022900763358778626,-0.07633587786259542,-0.09923664122137404,1.9465648854961832,-0.0916030534351145,-0.09923664122137404,-0.05343511450381679,0.2595419847328244,0.19083969465648856,-0.030534351145038167,0.183206106870229,0.015267175572519083,0.06870229007633588,0.007633587786259542,0.04580152671755725,0.015267175572519083,0.06870229007633588,1
-0.334228515625,-0.319580078125,-0.326904296875,-0.3291015625,-0.323486328125,-0.328857421875,-0.325439453125,-0.329833984375,-0.33056640625,-0.32666015625,-0.1455078125,-0.14501953125,-0.1455078125,-0.146484375,-0.155517578125,-0.141845703125,-0.145263671875,-0.146484375,-0.147705078125,-0.14453125,-0.95458984375,-0.968017578125,-0.95654296875,-0.958740234375,-0.967529296875,-0.954833984375,-0.954833984375,-0.959716796875,-0.9638671875,-0.953125,-0.3435114503816794,-0.030534351145038167,-0.022900763358778626,-0.2748091603053435,-0.11450381679389313,-0.4198473282442748,-0.183206106870229,-0.183206106870229,0.3435114503816794,-0.31297709923664124,1.9465648854961832,-0.0916030534351145,-0.09923664122137404,-0.05343511450381679,-0.061068702290076333,-0.07633587786259542,-0.05343511450381679,-0.08396946564885496,-0.19083969465648856,-0.09923664122137404,0.007633587786259542,0.04580152671755725,0.015267175572519083,0.06870229007633588,1.9465648854961832,0.09923664122137404,0.08396946564885496,0.0,-0.05343511450381679,0.07633587786259542,1
-0.325439453125,-0.329833984375,-0.33056640625,-0.32666015625,-0.316650390625,-0.326171875,-0.333251953125,-0.326171875,-0.33740234375,-0.32861328125,-0.145263671875,-0.146484375,-0.147705078125,-0.14453125,-0.145751953125,-0.146728515625,-0.145263671875,-0.157958984375,-0.1474609375,-0.149169921875,-0.954833984375,-0.959716796875,-0.9638671875,-0.953125,-0.970458984375,-0.955810546875,-0.97216796875,-0.946044921875,-0.969482421875,-0.9560546875,-0.183206106870229,-0.183206106870229,0.3435114503816794,-0.31297709923664124,0.35877862595419846,-0.6030534351145038,0.6793893129770993,-0.22137404580152673,-0.15267175572519084,-0.3969465648854962,-0.05343511450381679,-0.08396946564885496,-0.19083969465648856,-0.09923664122137404,-0.20610687022900764,-0.10687022900763359,-0.0916030534351145,-0.061068702290076333,-0.10687022900763359,-0.030534351145038167,0.08396946564885496,0.0,-0.05343511450381679,0.07633587786259542,-0.1984732824427481,0.11450381679389313,-0.15267175572519084,0.08396946564885496,0.030534351145038167,0.0916030534351145,1
-0.333251953125,-0.326171875,-0.33740234375,-0.32861328125,-0.331787109375,-0.33447265625,-0.314453125,-0.322509765625,-0.325927734375,-0.32763671875,-0.145263671875,-0.157958984375,-0.1474609375,-0.149169921875,-0.145751953125,-0.142822265625,-0.1455078125,-0.150634765625,-0.14013671875,-0.14892578125,-0.97216796875,-0.946044921875,-0.969482421875,-0.9560546875,-0.96044921875,-0.968994140625,-0.938232421875,-0.9638671875,-0.9462890625,-0.96533203125,0.6793893129770993,-0.22137404580152673,-0.15267175572519084,-0.3969465648854962,-0.45038167938931295,-0.19083969465648856,-0.5343511450381679,-0.24427480916030533,-0.48091603053435117,-0.1297709923664122,-0.0916030534351145,-0.061068702290076333,-0.10687022900763359,-0.030534351145038167,-0.08396946564885496,-0.08396946564885496,-0.03816793893129771,-0.03816793893129771,-0.022900763358778626,-0.06870229007633588,-0.15267175572519084,0.08396946564885496,0.030534351145038167,0.0916030534351145,0.06870229007633588,0.030534351145038167,0.11450381679389313,0.06870229007633588,0.11450381679389313,0.015267175572519083,1
