"deque([0, 0, 0, 0, 0, 0, 0, 0, 0, -0.471923828125], maxlen=10)","deque([0, 0, 0, 0, 0, 0, 0, 0, 0, -0.80078125], maxlen=10)","deque([0, 0, 0, 0, 0, 0, 0, 0, 0, -0.59716796875], maxlen=10)","deque([0, 0, 0, 0, 0, 0, 0, 0, 0, -8.961832061068701], maxlen=10)","deque([0, 0, 0, 0, 0, 0, 0, 0, 0, 4.740458015267175], maxlen=10)","deque([0, 0, 0, 0, 0, 0, 0, 0, 0, -1.0], maxlen=10)","deque([0, 0, 0, 0, 0, 0, 0, 0, 0, 0.946044921875], maxlen=10)","deque([0, 0, 0, 0, 0, 0, 0, 0, 0, 0.240478515625], maxlen=10)","deque([0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01904296875], maxlen=10)","deque([0, 0, 0, 0, 0, 0, 0, 0, 0, -0.366412213740458], maxlen=10)","deque([0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09923664122137404], maxlen=10)","deque([0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1297709923664122], maxlen=10)",22
"deque([0, 0, 0, -0.471923828125, -0.3623046875, -0.497802734375, -0.7548828125, 0.126220703125, 0.382080078125, 0.3310546875], maxlen=10)","deque([0, 0, 0, -0.80078125, -0.73828125, -1.061279296875, -1.137451171875, 0.083740234375, 0.637939453125, 0.915283203125], maxlen=10)","deque([0, 0, 0, -0.59716796875, -0.768310546875, -0.761474609375, -0.201171875, -0.2900390625, 0.618896484375, 0.674560546875], maxlen=10)","deque([0, 0, 0, -8.961832061068701, 17.15267175572519, 84.29770992366412, 158.64885496183206, 184.87786259541986, 140.54961832061068, 59.19847328244275], maxlen=10)","deque([0, 0, 0, 4.740458015267175, -7.648854961832061, -40.51908396946565, -75.53435114503817, -80.97709923664122, -60.87022900763359, -26.564885496183205], maxlen=10)","deque([0, 0, 0, -1.0, -1.5572519083969465, -6.374045801526718, -18.374045801526716, -25.137404580152673, -24.954198473282442, -19.290076335877863], maxlen=10)","deque([0, 0, 0, 0.946044921875, 0.95068359375, 0.947998046875, 0.96826171875, 0.94970703125, 0.949462890625, 0.949462890625], maxlen=10)","deque([0, 0, 0, 0.240478515625, 0.237060546875, 0.236572265625, 0.24365234375, 0.239013671875, 0.23876953125, 0.248046875], maxlen=10)","deque([0, 0, 0, 0.01904296875, 0.02880859375, 0.019775390625, 0.027099609375, 0.024169921875, 0.02880859375, 0.02734375], maxlen=10)","deque([0, 0, 0, -0.366412213740458, -0.31297709923664124, -0.33587786259541985, -0.3511450381679389, -0.3511450381679389, -0.35877862595419846, -0.3053435114503817], maxlen=10)","deque([0, 0, 0, 0.09923664122137404, 0.1450381679389313, 0.12213740458015267, 0.0916030534351145, 0.06870229007633588, 0.04580152671755725, 0.022900763358778626], maxlen=10)","deque([0, 0, 0, -0.1297709923664122, -0.15267175572519084, -0.183206106870229, -0.15267175572519084, -0.10687022900763359, -0.10687022900763359, -0.12213740458015267], maxlen=10)",22
"deque([-0.7548828125, 0.126220703125, 0.382080078125, 0.3310546875, 0.1923828125, 0.552001953125, 0.503173828125, 0.37158203125, 0.11083984375, -0.177001953125], maxlen=10)","deque([-1.137451171875, 0.083740234375, 0.637939453125, 0.915283203125, 0.896728515625, 1.119384765625, 1.016845703125, 0.941650390625, 0.5224609375, -0.077392578125], maxlen=10)","deque([-0.201171875, -0.2900390625, 0.618896484375, 0.674560546875, 0.6826171875, 0.375244140625, 0.439697265625, 0.483154296875, 0.7060546875, 0.633544921875], maxlen=10)","deque([158.64885496183206, 184.87786259541986, 140.54961832061068, 59.19847328244275, 16.3206106870229, 2.7404580152671754, -18.458015267175572, -64.02290076335878, -117.45038167938931, -157.6793893129771], maxlen=10)","deque([-75.53435114503817, -80.97709923664122, -60.87022900763359, -26.564885496183205, -8.725190839694656, -2.7709923664122136, 11.076335877862595, 33.19083969465649, 55.20610687022901, 65.85496183206106], maxlen=10)","deque([-18.374045801526716, -25.137404580152673, -24.954198473282442, -19.290076335877863, -6.076335877862595, 0.46564885496183206, 6.3816793893129775, 13.664122137404581, 21.53435114503817, 23.923664122137403], maxlen=10)","deque([0.96826171875, 0.94970703125, 0.949462890625, 0.949462890625, 0.948974609375, 0.967529296875, 0.952392578125, 0.948486328125, 0.9404296875, 0.945068359375], maxlen=10)","deque([0.24365234375, 0.239013671875, 0.23876953125, 0.248046875, 0.2392578125, 0.246337890625, 0.23974609375, 0.231689453125, 0.23486328125, 0.2392578125], maxlen=10)","deque([0.027099609375, 0.024169921875, 0.02880859375, 0.02734375, 0.014404296875, 0.023193359375, 0.023681640625, 0.020263671875, 0.016845703125, 0.0302734375], maxlen=10)","deque([-0.3511450381679389, -0.3511450381679389, -0.35877862595419846, -0.3053435114503817, -0.32061068702290074, -0.3282442748091603, -0.3435114503816794, -0.2748091603053435, -0.29770992366412213, -0.366412213740458], maxlen=10)","deque([0.0916030534351145, 0.06870229007633588, 0.04580152671755725, 0.022900763358778626, -0.03816793893129771, -0.022900763358778626, 1.9465648854961832, 0.08396946564885496, 0.1297709923664122, 0.1450381679389313], maxlen=10)","deque([-0.15267175572519084, -0.10687022900763359, -0.10687022900763359, -0.12213740458015267, -0.06870229007633588, 0.015267175572519083, 0.022900763358778626, -0.022900763358778626, -0.05343511450381679, -0.07633587786259542], maxlen=10)",22
"deque([0.503173828125, 0.37158203125, 0.11083984375, -0.177001953125, -0.30908203125, -0.831298828125, -0.343017578125, -0.38037109375, -0.267333984375, -0.60791015625], maxlen=10)","deque([1.016845703125, 0.941650390625, 0.5224609375, -0.077392578125, -0.820068359375, -1.2060546875, -0.687744140625, -0.693359375, -0.580322265625, -1.032958984375], maxlen=10)","deque([0.439697265625, 0.483154296875, 0.7060546875, 0.633544921875, -0.56298828125, -0.81298828125, -0.72802734375, -0.751708984375, -1.00244140625, -0.70068359375], maxlen=10)","deque([-18.458015267175572, -64.02290076335878, -117.45038167938931, -157.6793893129771, -136.17557251908397, -69.85496183206106, -28.16030534351145, -15.778625954198473, 12.450381679389313, 95.41984732824427], maxlen=10)","deque([11.076335877862595, 33.19083969465649, 55.20610687022901, 65.85496183206106, 56.61832061068702, 30.16030534351145, 13.091603053435115, 5.358778625954199, -7.748091603053435, -46.916030534351144], maxlen=10)","deque([6.3816793893129775, 13.664122137404581, 21.53435114503817, 23.923664122137403, 15.83969465648855, 2.2595419847328246, -0.6793893129770993, -0.6030534351145038, -0.22900763358778625, -6.717557251908397], maxlen=10)","deque([0.952392578125, 0.948486328125, 0.9404296875, 0.945068359375, 0.96533203125, 0.9501953125, 0.949951171875, 0.9482421875, 0.944580078125, 0.9482421875], maxlen=10)","deque([0.23974609375, 0.231689453125, 0.23486328125, 0.2392578125, 0.240478515625, 0.23779296875, 0.238037109375, 0.24072265625, 0.243408203125, 0.240234375], maxlen=10)","deque([0.023681640625, 0.020263671875, 0.016845703125, 0.0302734375, 0.018798828125, 0.021240234375, 0.023681640625, 0.029052734375, 0.024169921875, 0.018798828125], maxlen=10)","deque([-0.3435114503816794, -0.2748091603053435, -0.29770992366412213, -0.366412213740458, -0.3893129770992366, -0.29770992366412213, -0.29770992366412213, -0.4198473282442748, -0.3816793893129771, -0.24427480916030533], maxlen=10)","deque([1.9465648854961832, 0.08396946564885496, 0.1297709923664122, 0.1450381679389313, 0.1450381679389313, 0.16793893129770993, 0.10687022900763359, 0.11450381679389313, 0.06870229007633588, 0.06870229007633588], maxlen=10)","deque([0.022900763358778626, -0.022900763358778626, -0.05343511450381679, -0.07633587786259542, -0.04580152671755725, -0.17557251908396945, -0.2595419847328244, -0.16793893129770993, -0.10687022900763359, -0.13740458015267176], maxlen=10)",22
"deque([-0.343017578125, -0.38037109375, -0.267333984375, -0.60791015625, -0.93359375, -0.234130859375, 0.218017578125, 0.447509765625, 0.4365234375, 0.519287109375], maxlen=10)","deque([-0.687744140625, -0.693359375, -0.580322265625, -1.032958984375, -0.93408203125, -0.22021484375, 0.630859375, 1.228271484375, 1.146240234375, 1.220703125], maxlen=10)","deque([-0.72802734375, -0.751708984375, -1.00244140625, -0.70068359375, -0.888427734375, 0.05712890625, 0.27001953125, 0.331298828125, 0.249755859375, 0.32763671875], maxlen=10)","deque([-28.16030534351145, -15.778625954198473, 12.450381679389313, 95.41984732824427, 171.27480916030535, 167.13740458015266, 100.55725190839695, 48.36641221374046, 29.709923664122137, 14.16030534351145], maxlen=10)","deque([13.091603053435115, 5.358778625954199, -7.748091603053435, -46.916030534351144, -75.19083969465649, -73.32824427480917, -47.961832061068705, -24.931297709923665, -15.48091603053435, -6.022900763358779], maxlen=10)","deque([-0.6793893129770993, -0.6030534351145038, -0.22900763358778625, -6.717557251908397, -26.50381679389313, -31.610687022900763, -27.786259541984734, -17.580152671755727, -8.488549618320612, -2.7786259541984735], maxlen=10)","deque([0.949951171875, 0.9482421875, 0.944580078125, 0.9482421875, 0.9384765625, 0.947509765625, 0.95361328125, 0.939453125, 0.951171875, 0.94775390625], maxlen=10)","deque([0.238037109375, 0.24072265625, 0.243408203125, 0.240234375, 0.243896484375, 0.2333984375, 0.2294921875, 0.238037109375, 0.23828125, 0.241943359375], maxlen=10)","deque([0.023681640625, 0.029052734375, 0.024169921875, 0.018798828125, 0.02490234375, 0.022216796875, 0.025634765625, 0.02392578125, 0.01904296875, 0.016845703125], maxlen=10)","deque([-0.29770992366412213, -0.4198473282442748, -0.3816793893129771, -0.24427480916030533, -0.3053435114503817, -0.3511450381679389, -0.29770992366412213, -0.2824427480916031, -0.29770992366412213, -0.35877862595419846], maxlen=10)","deque([0.10687022900763359, 0.11450381679389313, 0.06870229007633588, 0.06870229007633588, 0.04580152671755725, 0.08396946564885496, 0.0916030534351145, 0.03816793893129771, -0.015267175572519083, 1.9389312977099236], maxlen=10)","deque([-0.2595419847328244, -0.16793893129770993, -0.10687022900763359, -0.13740458015267176, -0.0916030534351145, -0.030534351145038167, -0.06870229007633588, -0.04580152671755725, -0.022900763358778626, 0.015267175572519083], maxlen=10)",22
"deque([0.218017578125, 0.447509765625, 0.4365234375, 0.519287109375, 0.466552734375, 0.484619140625, 0.562744140625, -0.02197265625, -0.065185546875, -0.286865234375], maxlen=10)","deque([0.630859375, 1.228271484375, 1.146240234375, 1.220703125, 1.1181640625, 1.15576171875, 1.364501953125, 0.523193359375, 0.058837890625, -0.4052734375], maxlen=10)","deque([0.27001953125, 0.331298828125, 0.249755859375, 0.32763671875, 0.3447265625, 0.25732421875, 0.140625, 0.4140625, 0.67138671875, -0.485107421875], maxlen=10)","deque([100.55725190839695, 48.36641221374046, 29.709923664122137, 14.16030534351145, -1.183206106870229, -17.50381679389313, -69.96946564885496, -125.8473282442748, -165.41221374045801, -171.98473282442748], maxlen=10)","deque([-47.961832061068705, -24.931297709923665, -15.48091603053435, -6.022900763358779, 1.2061068702290076, 7.862595419847328, 36.85496183206107, 60.091603053435115, 68.0, 69.10687022900764], maxlen=10)","deque([-27.786259541984734, -17.580152671755727, -8.488549618320612, -2.7786259541984735, 2.6717557251908395, 7.290076335877862, 15.549618320610687, 24.83969465648855, 28.801526717557252, 21.65648854961832], maxlen=10)","deque([0.95361328125, 0.939453125, 0.951171875, 0.94775390625, 0.951904296875, 0.949951171875, 0.9501953125, 0.96533203125, 0.949462890625, 0.947998046875], maxlen=10)","deque([0.2294921875, 0.238037109375, 0.23828125, 0.241943359375, 0.236572265625, 0.23583984375, 0.234375, 0.237548828125, 0.238525390625, 0.22314453125], maxlen=10)","deque([0.025634765625, 0.02392578125, 0.01904296875, 0.016845703125, 0.028076171875, 0.02197265625, 0.02685546875, 0.019287109375, 0.020751953125, 0.01806640625], maxlen=10)","deque([-0.29770992366412213, -0.2824427480916031, -0.29770992366412213, -0.35877862595419846, -0.31297709923664124, -0.24427480916030533, -0.3435114503816794, -0.37404580152671757, -0.48091603053435117, -0.3893129770992366], maxlen=10)","deque([0.0916030534351145, 0.03816793893129771, -0.015267175572519083, 1.9389312977099236, 0.015267175572519083, 0.0916030534351145, 0.17557251908396945, 0.21374045801526717, 0.21374045801526717, 0.1984732824427481], maxlen=10)","deque([-0.06870229007633588, -0.04580152671755725, -0.022900763358778626, 0.015267175572519083, -0.022900763358778626, -0.08396946564885496, -0.06870229007633588, -0.07633587786259542, -0.06870229007633588, -0.16030534351145037], maxlen=10)",22
"deque([0.562744140625, -0.02197265625, -0.065185546875, -0.286865234375, -0.674560546875, -0.4921875, -0.388427734375, -0.341552734375, -0.2509765625, -0.374755859375], maxlen=10)","deque([1.364501953125, 0.523193359375, 0.058837890625, -0.4052734375, -1.24169921875, -0.83544921875, -0.7431640625, -0.6083984375, -0.506103515625, -0.612060546875], maxlen=10)","deque([0.140625, 0.4140625, 0.67138671875, -0.485107421875, -0.7763671875, -0.927001953125, -0.526611328125, -0.922119140625, -1.0166015625, -0.729248046875], maxlen=10)","deque([-69.96946564885496, -125.8473282442748, -165.41221374045801, -171.98473282442748, -116.12213740458016, -47.51145038167939, -32.20610687022901, -20.81679389312977, 1.6412213740458015, 25.236641221374047], maxlen=10)","deque([36.85496183206107, 60.091603053435115, 68.0, 69.10687022900764, 51.221374045801525, 21.900763358778626, 13.389312977099237, 6.809160305343512, -1.4274809160305344, -11.679389312977099], maxlen=10)","deque([15.549618320610687, 24.83969465648855, 28.801526717557252, 21.65648854961832, 9.442748091603054, 1.7786259541984732, 0.31297709923664124, 0.07633587786259542, 1.3893129770992367, -0.3053435114503817], maxlen=10)","deque([0.9501953125, 0.96533203125, 0.949462890625, 0.947998046875, 0.9375, 0.952880859375, 0.94873046875, 0.945068359375, 0.947021484375, 0.946533203125], maxlen=10)","deque([0.234375, 0.237548828125, 0.238525390625, 0.22314453125, 0.231689453125, 0.2275390625, 0.243408203125, 0.240478515625, 0.237548828125, 0.2314453125], maxlen=10)","deque([0.02685546875, 0.019287109375, 0.020751953125, 0.01806640625, 0.038330078125, 0.0283203125, 0.01953125, 0.022216796875, 0.025634765625, 0.027099609375], maxlen=10)","deque([-0.3435114503816794, -0.37404580152671757, -0.48091603053435117, -0.3893129770992366, -0.22137404580152673, -0.17557251908396945, -0.22900763358778625, -0.366412213740458, -0.37404580152671757, -0.3282442748091603], maxlen=10)","deque([0.17557251908396945, 0.21374045801526717, 0.21374045801526717, 0.1984732824427481, 0.0916030534351145, 0.06870229007633588, 0.03816793893129771, 0.05343511450381679, 0.07633587786259542, 0.0916030534351145], maxlen=10)","deque([-0.06870229007633588, -0.07633587786259542, -0.06870229007633588, -0.16030534351145037, -0.22900763358778625, -0.35877862595419846, -0.3282442748091603, -0.1984732824427481, -0.09923664122137404, -0.16030534351145037], maxlen=10)",22
"deque([-0.388427734375, -0.341552734375, -0.2509765625, -0.374755859375, -0.500244140625, -0.9404296875, -0.13232421875, 0.153076171875, 0.315673828125, 0.458740234375], maxlen=10)","deque([-0.7431640625, -0.6083984375, -0.506103515625, -0.612060546875, -1.041748046875, -1.678466796875, -0.6484375, 0.59619140625, 1.33544921875, 1.230712890625], maxlen=10)","deque([-0.526611328125, -0.922119140625, -1.0166015625, -0.729248046875, -0.5966796875, -0.199951171875, -0.431396484375, 0.35009765625, 0.15478515625, 0.1162109375], maxlen=10)","deque([-32.20610687022901, -20.81679389312977, 1.6412213740458015, 25.236641221374047, 96.43511450381679, 187.27480916030535, 214.54198473282443, 150.4351145038168, 65.69465648854961, 25.137404580152673], maxlen=10)","deque([13.389312977099237, 6.809160305343512, -1.4274809160305344, -11.679389312977099, -48.36641221374046, -88.64885496183206, -94.22137404580153, -70.85496183206106, -33.778625954198475, -13.34351145038168], maxlen=10)","deque([0.31297709923664124, 0.07633587786259542, 1.3893129770992367, -0.3053435114503817, -5.847328244274809, -20.30534351145038, -31.984732824427482, -32.97709923664122, -20.137404580152673, -5.732824427480916], maxlen=10)","deque([0.94873046875, 0.945068359375, 0.947021484375, 0.946533203125, 0.9462890625, 0.949951171875, 0.951171875, 0.948486328125, 0.968505859375, 0.9453125], maxlen=10)","deque([0.243408203125, 0.240478515625, 0.237548828125, 0.2314453125, 0.23828125, 0.239990234375, 0.23681640625, 0.236083984375, 0.236572265625, 0.233642578125], maxlen=10)","deque([0.01953125, 0.022216796875, 0.025634765625, 0.027099609375, 0.02392578125, 0.02197265625, 0.013916015625, 0.01611328125, 0.02001953125, 0.02783203125], maxlen=10)","deque([-0.22900763358778625, -0.366412213740458, -0.37404580152671757, -0.3282442748091603, -0.2366412213740458, -0.2595419847328244, -0.33587786259541985, -0.3969465648854962, -0.2748091603053435, -0.2900763358778626], maxlen=10)","deque([0.03816793893129771, 0.05343511450381679, 0.07633587786259542, 0.0916030534351145, 1.9465648854961832, 0.022900763358778626, 0.03816793893129771, 0.09923664122137404, 0.15267175572519084, 0.022900763358778626], maxlen=10)","deque([-0.3282442748091603, -0.1984732824427481, -0.09923664122137404, -0.16030534351145037, -0.1450381679389313, -0.06870229007633588, -1.9541984732824427, 0.030534351145038167, 1.9465648854961832, 0.03816793893129771], maxlen=10)",22
"deque([-0.13232421875, 0.153076171875, 0.315673828125, 0.458740234375, 0.508056640625, 0.55810546875, 0.46484375, 0.5361328125, -0.54248046875, -0.47216796875], maxlen=10)","deque([-0.6484375, 0.59619140625, 1.33544921875, 1.230712890625, 1.133544921875, 1.15478515625, 1.109375, 1.347900390625, -0.133544921875, -1.078369140625], maxlen=10)","deque([-0.431396484375, 0.35009765625, 0.15478515625, 0.1162109375, 0.33642578125, 0.145751953125, 0.19775390625, -0.121826171875, -0.086669921875, -0.265625], maxlen=10)","deque([214.54198473282443, 150.4351145038168, 65.69465648854961, 25.137404580152673, 10.854961832061068, -4.3816793893129775, -25.236641221374047, -102.06106870229007, -159.40458015267177, -184.64885496183206], maxlen=10)","deque([-94.22137404580153, -70.85496183206106, -33.778625954198475, -13.34351145038168, -4.1679389312977095, 4.114503816793893, 14.778625954198473, 51.81679389312977, 68.50381679389314, 77.34351145038168], maxlen=10)","deque([-31.984732824427482, -32.97709923664122, -20.137404580152673, -5.732824427480916, -2.183206106870229, 2.053435114503817, 9.099236641221374, 21.595419847328245, 30.251908396946565, 21.61832061068702], maxlen=10)","deque([0.951171875, 0.948486328125, 0.968505859375, 0.9453125, 0.944091796875, 0.94970703125, 0.956298828125, 0.94970703125, 0.952392578125, 0.950927734375], maxlen=10)","deque([0.23681640625, 0.236083984375, 0.236572265625, 0.233642578125, 0.23095703125, 0.233154296875, 0.22900390625, 0.236083984375, 0.231689453125, 0.22998046875], maxlen=10)","deque([0.013916015625, 0.01611328125, 0.02001953125, 0.02783203125, 0.031494140625, 0.018798828125, 0.019775390625, 0.017822265625, 0.041259765625, 0.027587890625], maxlen=10)","deque([-0.33587786259541985, -0.3969465648854962, -0.2748091603053435, -0.2900763358778626, -0.2900763358778626, -0.2595419847328244, -0.29770992366412213, -0.366412213740458, -0.40458015267175573, -0.33587786259541985], maxlen=10)","deque([0.03816793893129771, 0.09923664122137404, 0.15267175572519084, 0.022900763358778626, -0.05343511450381679, 0.007633587786259542, 0.12213740458015267, 0.17557251908396945, 0.11450381679389313, 0.07633587786259542], maxlen=10)","deque([-1.9541984732824427, 0.030534351145038167, 1.9465648854961832, 0.03816793893129771, 0.05343511450381679, 0.015267175572519083, -0.08396946564885496, -0.09923664122137404, -0.10687022900763359, -0.16793893129770993], maxlen=10)",22
"deque([0.46484375, 0.5361328125, -0.54248046875, -0.47216796875, -0.661865234375, -0.485107421875, -0.182861328125, -0.294189453125, -0.206787109375, -0.38330078125], maxlen=10)","deque([1.109375, 1.347900390625, -0.133544921875, -1.078369140625, -1.100341796875, -0.85595703125, -0.5341796875, -0.360595703125, -0.2509765625, -0.470947265625], maxlen=10)","deque([0.19775390625, -0.121826171875, -0.086669921875, -0.265625, -0.30908203125, -1.144287109375, -0.746826171875, -1.2919921875, -1.193115234375, -0.818603515625], maxlen=10)","deque([-25.236641221374047, -102.06106870229007, -159.40458015267177, -184.64885496183206, -119.67175572519083, -50.083969465648856, -17.900763358778626, -16.068702290076335, 27.83206106870229, 108.78625954198473], maxlen=10)","deque([14.778625954198473, 51.81679389312977, 68.50381679389314, 77.34351145038168, 55.954198473282446, 22.12213740458015, 3.7480916030534353, 4.801526717557252, -9.969465648854962, -48.81679389312977], maxlen=10)","deque([9.099236641221374, 21.595419847328245, 30.251908396946565, 21.61832061068702, 8.335877862595419, -0.8625954198473282, -3.4198473282442747, 0.5114503816793893, 0.061068702290076333, -5.137404580152672], maxlen=10)","deque([0.956298828125, 0.94970703125, 0.952392578125, 0.950927734375, 0.96240234375, 0.947265625, 0.941650390625, 0.94921875, 0.9453125, 0.951171875], maxlen=10)","deque([0.22900390625, 0.236083984375, 0.231689453125, 0.22998046875, 0.220947265625, 0.234375, 0.26318359375, 0.23876953125, 0.2412109375, 0.23193359375], maxlen=10)","deque([0.019775390625, 0.017822265625, 0.041259765625, 0.027587890625, 0.017578125, 0.018798828125, 0.021240234375, 0.028076171875, 0.03076171875, 0.01513671875], maxlen=10)","deque([-0.29770992366412213, -0.366412213740458, -0.40458015267175573, -0.33587786259541985, -0.2366412213740458, -0.3053435114503817, -0.3816793893129771, -0.46564885496183206, -0.35877862595419846, -0.20610687022900764], maxlen=10)","deque([0.12213740458015267, 0.17557251908396945, 0.11450381679389313, 0.07633587786259542, 0.183206106870229, 0.25190839694656486, 0.24427480916030533, 0.15267175572519084, 0.015267175572519083, -0.04580152671755725], maxlen=10)","deque([-0.08396946564885496, -0.09923664122137404, -0.10687022900763359, -0.16793893129770993, -0.31297709923664124, -0.3816793893129771, -0.32061068702290074, -0.22137404580152673, -0.21374045801526717, -0.22900763358778625], maxlen=10)",22
