1518736888.098485,0,0,0,0,0,0,0,0,0,-0.185546875,0,0,0,0,0,0,0,0,0,-0.34033203125,0,0,0,0,0,0,0,0,0,-0.455322265625,0,0,0,0,0,0,0,0,0,-11.106870229007633,0,0,0,0,0,0,0,0,0,15.305343511450381,0,0,0,0,0,0,0,0,0,-7.6183206106870225,1
1518736888.304338,0,0,0,0,0,0,0,0,-0.185546875,0.37841796875,0,0,0,0,0,0,0,0,-0.34033203125,-0.093994140625,0,0,0,0,0,0,0,0,-0.455322265625,-0.515625,0,0,0,0,0,0,0,0,-11.106870229007633,-22.3206106870229,0,0,0,0,0,0,0,0,15.305343511450381,19.427480916030536,0,0,0,0,0,0,0,0,-7.6183206106870225,13.83969465648855,1
1518736888.510115,0,0,0,0,0,0,0,-0.185546875,0.37841796875,0.627197265625,0,0,0,0,0,0,0,-0.34033203125,-0.093994140625,-0.26123046875,0,0,0,0,0,0,0,-0.455322265625,-0.515625,-0.530029296875,0,0,0,0,0,0,0,-11.106870229007633,-22.3206106870229,-10.351145038167939,0,0,0,0,0,0,0,15.305343511450381,19.427480916030536,13.86259541984733,0,0,0,0,0,0,0,-7.6183206106870225,13.83969465648855,17.786259541984734,1
1518736888.719078,0,0,0,0,0,0,-0.185546875,0.37841796875,0.627197265625,0.403076171875,0,0,0,0,0,0,-0.34033203125,-0.093994140625,-0.26123046875,-0.65625,0,0,0,0,0,0,-0.455322265625,-0.515625,-0.530029296875,-0.45703125,0,0,0,0,0,0,-11.106870229007633,-22.3206106870229,-10.351145038167939,-7.541984732824427,0,0,0,0,0,0,15.305343511450381,19.427480916030536,13.86259541984733,-2.1908396946564888,0,0,0,0,0,0,-7.6183206106870225,13.83969465648855,17.786259541984734,18.022900763358777,1
1518736888.928322,0,0,0,0,0,-0.185546875,0.37841796875,0.627197265625,0.403076171875,-0.13330078125,0,0,0,0,0,-0.34033203125,-0.093994140625,-0.26123046875,-0.65625,-0.714599609375,0,0,0,0,0,-0.455322265625,-0.515625,-0.530029296875,-0.45703125,-0.57763671875,0,0,0,0,0,-11.106870229007633,-22.3206106870229,-10.351145038167939,-7.541984732824427,-8.297709923664122,0,0,0,0,0,15.305343511450381,19.427480916030536,13.86259541984733,-2.1908396946564888,-12.580152671755725,0,0,0,0,0,-7.6183206106870225,13.83969465648855,17.786259541984734,18.022900763358777,13.977099236641221,1
1518736889.13753,0,0,0,0,-0.185546875,0.37841796875,0.627197265625,0.403076171875,-0.13330078125,-0.567626953125,0,0,0,0,-0.34033203125,-0.093994140625,-0.26123046875,-0.65625,-0.714599609375,-0.55029296875,0,0,0,0,-0.455322265625,-0.515625,-0.530029296875,-0.45703125,-0.57763671875,-0.66162109375,0,0,0,0,-11.106870229007633,-22.3206106870229,-10.351145038167939,-7.541984732824427,-8.297709923664122,-9.801526717557252,0,0,0,0,15.305343511450381,19.427480916030536,13.86259541984733,-2.1908396946564888,-12.580152671755725,-18.38167938931298,0,0,0,0,-7.6183206106870225,13.83969465648855,17.786259541984734,18.022900763358777,13.977099236641221,4.290076335877862,1
1518736889.346824,0,0,0,-0.185546875,0.37841796875,0.627197265625,0.403076171875,-0.13330078125,-0.567626953125,-1.12353515625,0,0,0,-0.34033203125,-0.093994140625,-0.26123046875,-0.65625,-0.714599609375,-0.55029296875,-0.64599609375,0,0,0,-0.455322265625,-0.515625,-0.530029296875,-0.45703125,-0.57763671875,-0.66162109375,-0.578125,0,0,0,-11.106870229007633,-22.3206106870229,-10.351145038167939,-7.541984732824427,-8.297709923664122,-9.801526717557252,-14.259541984732824,0,0,0,15.305343511450381,19.427480916030536,13.86259541984733,-2.1908396946564888,-12.580152671755725,-18.38167938931298,-20.18320610687023,0,0,0,-7.6183206106870225,13.83969465648855,17.786259541984734,18.022900763358777,13.977099236641221,4.290076335877862,-11.297709923664122,1
1518736889.556142,0,0,-0.185546875,0.37841796875,0.627197265625,0.403076171875,-0.13330078125,-0.567626953125,-1.12353515625,-0.963623046875,0,0,-0.34033203125,-0.093994140625,-0.26123046875,-0.65625,-0.714599609375,-0.55029296875,-0.64599609375,-0.760498046875,0,0,-0.455322265625,-0.515625,-0.530029296875,-0.45703125,-0.57763671875,-0.66162109375,-0.578125,-0.76025390625,0,0,-11.106870229007633,-22.3206106870229,-10.351145038167939,-7.541984732824427,-8.297709923664122,-9.801526717557252,-14.259541984732824,-4.770992366412214,0,0,15.305343511450381,19.427480916030536,13.86259541984733,-2.1908396946564888,-12.580152671755725,-18.38167938931298,-20.18320610687023,2.2900763358778624,0,0,-7.6183206106870225,13.83969465648855,17.786259541984734,18.022900763358777,13.977099236641221,4.290076335877862,-11.297709923664122,-19.236641221374047,1
1518736889.765731,0,-0.185546875,0.37841796875,0.627197265625,0.403076171875,-0.13330078125,-0.567626953125,-1.12353515625,-0.963623046875,-0.50341796875,0,-0.34033203125,-0.093994140625,-0.26123046875,-0.65625,-0.714599609375,-0.55029296875,-0.64599609375,-0.760498046875,-0.56201171875,0,-0.455322265625,-0.515625,-0.530029296875,-0.45703125,-0.57763671875,-0.66162109375,-0.578125,-0.76025390625,-0.794921875,0,-11.106870229007633,-22.3206106870229,-10.351145038167939,-7.541984732824427,-8.297709923664122,-9.801526717557252,-14.259541984732824,-4.770992366412214,-4.343511450381679,0,15.305343511450381,19.427480916030536,13.86259541984733,-2.1908396946564888,-12.580152671755725,-18.38167938931298,-20.18320610687023,2.2900763358778624,4.3893129770992365,0,-7.6183206106870225,13.83969465648855,17.786259541984734,18.022900763358777,13.977099236641221,4.290076335877862,-11.297709923664122,-19.236641221374047,-18.0,1
1518736889.975436,-0.185546875,0.37841796875,0.627197265625,0.403076171875,-0.13330078125,-0.567626953125,-1.12353515625,-0.963623046875,-0.50341796875,0.0791015625,-0.34033203125,-0.093994140625,-0.26123046875,-0.65625,-0.714599609375,-0.55029296875,-0.64599609375,-0.760498046875,-0.56201171875,-0.527587890625,-0.455322265625,-0.515625,-0.530029296875,-0.45703125,-0.57763671875,-0.66162109375,-0.578125,-0.76025390625,-0.794921875,-0.771240234375,-11.106870229007633,-22.3206106870229,-10.351145038167939,-7.541984732824427,-8.297709923664122,-9.801526717557252,-14.259541984732824,-4.770992366412214,-4.343511450381679,-11.221374045801527,15.305343511450381,19.427480916030536,13.86259541984733,-2.1908396946564888,-12.580152671755725,-18.38167938931298,-20.18320610687023,2.2900763358778624,4.3893129770992365,6.755725190839694,-7.6183206106870225,13.83969465648855,17.786259541984734,18.022900763358777,13.977099236641221,4.290076335877862,-11.297709923664122,-19.236641221374047,-18.0,-7.038167938931298,1
